index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
611,404-2222453-6739538,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-XXL,Set,XXL,B09RKDDLL2,Shipped,1,INR,696,BASSEIN,MAHARASHTRA,401201,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,FALSE,Easy Ship
612,408-7009060-8830716,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115,THIRUVALLA,KERALA,689101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
613,402-3663529-2350713,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Shipped,1,INR,597,GORAKHPUR,UTTAR PRADESH,273004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
614,406-6439645-8186752,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115,IMPHAL,MANIPUR,795113,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
615,407-1487637-6585969,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3470,JNE3470-KR-XS,kurta,XS,B08W9G1YSB,Unshipped,1,INR,329,VELLORE,TAMIL NADU,632004,IN,,FALSE,
616,407-0632004-8093157,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XS,kurta,XS,B091Q8BKLW,Unshipped,1,INR,318,VELLORE,TAMIL NADU,632004,IN,,FALSE,
617,402-9211704-8331565,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3273,JNE3273-KR-XXL,kurta,XXL,B07R5X9V7R,Shipped,1,INR,499,AMBASAMUDRAM,TAMIL NADU,627401,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
618,402-3020801-9225151,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Unshipped,1,INR,597,Pathanamthitta,KERALA,689698,IN,,FALSE,
619,403-3917470-4280308,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3518,JNE3518-KR-XL,kurta,XL,B08XW66LTH,Shipped,1,INR,487,Chennai,TAMIL NADU,600002,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
620,403-3917470-4280308,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,Shipped,1,INR,363,Chennai,TAMIL NADU,600002,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
621,171-2628906-0061939,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-XXXL,kurta,3XL,B099NMKP4M,Shipped,1,INR,459,NEW DELHI,DELHI,110092,IN,,FALSE,
622,406-3009249-7653118,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,Shipped,1,INR,486,Vizianagaram,ANDHRA PRADESH,535002,IN,,FALSE,
623,171-6395980-8828309,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Shipped,1,INR,568,CHITTOOR district,ANDHRA PRADESH,517113,IN,,FALSE,
624,404-1435490-1121140,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XXL,kurta,XXL,B08YZ138QZ,Shipped,1,INR,562,BENGALURU,KARNATAKA,560078,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
625,402-7913336-9467565,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET380,SET380-KR-NP-L,Set,L,B09QJ3T2Z4,Shipped,1,INR,995,RAE BARELI,UTTAR PRADESH,229001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
626,408-7264030-5002700,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Unshipped,1,INR,1112,Benipur,BIHAR,847201,IN,,FALSE,
627,408-9019983-8862750,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,Shipped,1,INR,635,NEW DELHI,DELHI,110092,IN,,FALSE,
628,405-1990663-9192363,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,KHATIMA,UTTARAKHAND,262308,IN,,FALSE,
629,403-5876876-0701925,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,Shipped,1,INR,363,ERODE,TAMIL NADU,638005,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
630,405-1437048-4974713,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Cancelled,0,,,BOKARO STEEL CITY,JHARKHAND,827012,IN,,FALSE,
631,402-9348518-5984354,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XXXL,kurta,3XL,B08XVRKF6V,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,,FALSE,
632,402-9348518-5984354,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,,FALSE,
633,406-8892825-4377127,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Cancelled,0,,,GURUGRAM,HARYANA,122002,IN,,FALSE,
634,406-7955475-7819507,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,458,BENGALURU,KARNATAKA,560076,IN,,FALSE,
635,405-6675358-3715504,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET114,SET114-KR-PP-XS,Set,XS,B0822T4BP8,Shipped,1,INR,597,Ulhasnagar,MAHARASHTRA,421001,IN,,FALSE,
636,171-7920358-6691543,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Shipped,1,INR,597,BENGALURU,KARNATAKA,560100,IN,,FALSE,
637,406-7722012-4093964,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0385,J0385-KR-M,kurta,M,B09YYNG98D,Shipped,1,INR,1249,INDORE,MADHYA PRADESH,452010,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4;Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO;Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;VPC-44571-41445473 Coupon;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
638,408-7616878-8551517,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-L,Set,L,B09RKDW3QG,Shipped,1,INR,801,HALWARA,PUNJAB,141106,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
639,408-8068196-8707526,4/30/2022,Cancelled,Amazon,Amazon.in,Standard,JNE3437,JNE3437-KR-XXL,kurta,XXL,B085HJXJ3M,Cancelled,0,,,THANE,MAHARASHTRA,401101,IN,,FALSE,
640,407-2512537-5717124,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3065,JNE3065-KR-XXL,kurta,XXL,B07HWXSD8R,Shipped,1,INR,393,BENGALURU,KARNATAKA,560056,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
641,406-3257301-5556318,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Shipped,1,INR,744,"Neelakudi, Thiruvarur",TAMIL NADU,610005,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
642,402-7784273-3159533,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,Shipped,1,INR,540,JAIPUR,RAJASTHAN,302021,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
643,403-9745522-7408318,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696,CUTTACK,ODISHA,753009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
644,405-7523500-6097912,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-XL,Top,XL,B0986ZC1YG,Shipped,1,INR,512,KOLKATA,WEST BENGAL,700032,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
645,171-0947491-1860302,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,Shipped,1,INR,922,MUMBAI,MAHARASHTRA,400078,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
646,407-9614308-2636322,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0126,J0126-SKD-XXXL,Set,3XL,B08V1CRLTV,Shipped,1,INR,818,VIJAYAWADA,ANDHRA PRADESH,520015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
647,171-6153595-4758722,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,2,INR,2224,VASAI VIRAR,MAHARASHTRA,401209,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
648,402-0721169-8180327,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1112,KOLKATA,WEST BENGAL,700089,IN,,FALSE,
649,406-9129776-9779513,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET171,SET171-KR-NP-M,Set,M,B0822S4MPB,Shipped,1,INR,792,SHIMLA,HIMACHAL PRADESH,171009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
650,406-4276465-0364334,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,Shipped,1,INR,824,NEW DELHI,DELHI,110085,IN,,FALSE,
651,402-8123545-4535558,4/30/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3365,JNE3365-KR-1052-A-XXXL,kurta,3XL,B07WP5HGBG,,0,INR,358.1,COIMBATORE,TAMIL NADU,641062,IN,,FALSE,Easy Ship
652,408-0987613-5525924,4/30/2022,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,,,DARBHANGA,BIHAR,846003,IN,,FALSE,
653,406-0038568-0852338,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759,BURDWAN,WEST BENGAL,713101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
654,403-5684700-6277902,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,HYDERABAD,TELANGANA,500055,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
655,403-2561797-6193141,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-XXL,Set,XXL,B0894X9LNS,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,,FALSE,
656,406-4980665-9833930,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-M,Western Dress,M,B099NV5WD8,Shipped,1,INR,625,Secunderabad,TELANGANA,500094,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
657,405-9201316-2870743,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,Shipped,1,INR,518,MIHAN,MAHARASHTRA,441110,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-5IF3YHPWHCDFS;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-H56TELQ6BG7EC;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant SS-1650621466684;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4;Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS;Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292,TRUE,Easy Ship
658,408-7966317-7457928,4/30/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,759,NEW DELHI,DELHI,110092,IN,Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC;Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2;Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2;Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ;Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76;Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC;Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C;Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4;Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I;Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62;Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS;Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG;Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE;Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM;Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42;Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4;Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY;Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO;Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO;Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC;Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811;Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,FALSE,Easy Ship
659,171-0983521-4425145,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,Shipped,1,INR,744,HYDERABAD,TELANGANA,500090,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
660,403-5847066-2369918,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,KHURJA,UTTAR PRADESH,203131,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
661,404-9771516-3764302,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-XXL,Set,XXL,B0894X9LNS,Shipped,1,INR,1140,KOLKATA,WEST BENGAL,700017,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
662,405-0534257-8109938,4/30/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-M,kurta,M,B08BFV1DVW,Shipped,1,INR,486,NEW DELHI,DELHI,110029,IN,,FALSE,
